text,label
"Thermoelectric natural gas plants, such as TermoAndes, are not subject to CAMMESA fuel purchases and are able to purchase gas directly from the producers.",0
"Downstream Gas operates across the gas value chain from the wellhead to the burner tip with a fully integrated gas business.1 It includes the Group’s power business activities, with one gas- fired power plant in Romania.",0
"We talked on different calls about the potential of people converting, and we don't see that people converting their wet mill ethanol capacity to the corn sweeteners side.",0
As part of this program we are expecting to increase the seat density on our Airbus A320 fleet.,0
"We have U.S. federal consolidated net operating loss and tax credit carryforwards of approximately $17.1 billion, including $266 million of the foreign tax credit carryforward originated in tax years 2006 and 2007.",0
We've made substantial efforts in operating efficiency and product margin expansion using lean manufacturing.,0
So the contract is now finalized and we are in progress to try to possibly presell our U.S. coal too tight [ph] through our L&L reputation and relationship with the market.,0
I’d also like to compliment the company’s Green Trip program that has been running since 2012.,0
The Group is also active through its 200 kt / y capacity polystyrene plant in Foshan in the Guangzhou region.,0
"And that takes into account the CapEx that we spend for recurring projects, releasing space in our existing buildings, maintenance CapEx, that sort of thing.",0
"What we can do is to have a lot of flavors of products, which we've done at Barrow Hanley, in terms of the U.S. domestic side, with 3 large cap value products.",0
"Diversifying our funding sources In 2019, we not only continued to use to public resources, through combining EFSI with structural funds.",0
"So in that sense, when you're trading around, for instance, coastal United States, U.S. Gulf and in Europe, in areas where scrubbers are allowed, you'll be able to burn [ 3.80 ] instead of 0.1.",0
This petition was for approval of the Electric Vehicle Market Development Programme (EV Programme) and a tariff to recover the EV Programme’s costs and performance incentive (EV Programme Provision).,0
"And Ecofys brought strong capabilities in sustainability and in climate change, a couple of areas that we weren't as strong in.",0
"Beckjord facility — In February 2018, DPL transferred its interest in Beckjord, a coal-fired generation facility retired in 2014, including its obligations to remediate the facility and its site.",0
"Pulp Group will advance the development of a fleet of wide-beam, shallow-draft “Corona series” of vessels established as a high-quality brand in response to thermal coal shipping demand that is anticipated to expand in the future.",0
It's called Magnolia Blossom Chicken with a spicy orange dipping sauce.,0
Every year Galp is entitled to free licences (EUA – Emission Unit Allowances) from the Portuguese Environment Agency to cover part of its greenhouse gas emissions.,0
A lot of this is generated in Europe as the economy has strengthened a little bit or stabilized is maybe a better word.,0
The GPT Energy Master Plan is designed to manage energy costs through our electricity contracting process and demand management programs.,0
"We shipped 14 engines in '11, we shipped 14 engines in '12 and that schedule calls for 22 engines in '13.",0
"The Daya Bay and Yangjiang nuclear plants provided stable earnings while our renewable energy assets contributed higher earnings from our diversified portfolio of hydro, wind and solar facilities.",0
"Instead of using those as excuses and coming back to you and saying, well, fuel went up or we decided to make a fleet order or whatever it is, we're going to meet our numbers.",0
"The consumer change is going to continue to be more towards lower-calorie options and because of our investments in R&D, we think we're advantaged to capture those consumers as they move into the healthier options.",0
"And so when we look out in the future, we're still going to be a major ethanol producer in the United States, although we are going to be a major high-protein producer in the world.",0
"Furthermore, excellence initiatives under GREAT are expected to lead to savings primarily from the procurement programme and from BPO.",0
"So I think, following the trend of our targets of getting below 3x in the nearer term is the objective, and accelerating that with asset sales to get closer to the long-term target of 2x.",0
"Another outcome of climate change for which there is high confidence is increased temperature extremes, which have brought longer and/or more frequent heat waves, droughts and periods of water scarcity.",0
Financial affairs of the Toyota Tsusho Group are managed with an eye to maintaining a sound financial position while achieving stable growth.,0
We've also upgraded our galvanizing facility in the Spartan joint venture to be able to process higher-strength steel.,0
"As you said, from a competitive standpoint as well the cost reduction standpoint, it's a huge game changer for us.",0
"But overall, from a sales perspective, I think from flat to 1% is kind of the range we're going to be in for a while as long as we continue to spend the amount we are on energy efficiency.",0
We've got the best information we have now with some more insight into international demand.,0
"And then we reduced our footprint quite dramatically in 2018 by some 65% and walked away from almost 1 million members and had an extremely successful 2018, and are having a very good 2019.",0
"Well, clearly, what we're doing is we're setting ourselves up here to be able to do some -- to take advantage of the completion cost reductions.",0
"Environmental Sustainability As an institution, CIB has excelled in the area of environ- mental sustainability over the years.",0
"Ireland In 2020, EDF Renewables positioned itself in Ireland by acquiring 50% of the Codling offshore wind project, in partnership with Fred Olsen Renewables Ltd., in order to develop and build this future offshore wind project (2).",0
"Among the different CSP technologies available, solar towers will dominate the market for solar thermal power plant projects thanks to the lower energy cost generated by higher efficiency and direct thermal energy storage capacity than the parabolic trough plants.",0
"We have identified and either executed or in execution close to $400 million of cost reductions that I feel -- we all feel very comfortable that are very achievable, and we're making significant progress.",0
"Working together with Samsung SDI, Volvo Group aims to acceler- ate the speed of development and strengthen the long-term capabili- ties and assets within electromo- bility, to the benefit of customers in different truck segments and mar- kets.",0
"It's got better netbacks for NGL and gas price, so we think that's going to further support the projects that we're looking at to bring gas out of Oklahoma into that area.",0
The private sector cannot do this on its own and we look forward to policy innovations and forums to help us identify opportunities to assist the Australian Government in honouring its commitment to the United Nations.,0
I certainly think that it has the opportunity to do if our sales pipeline is strong.,0
"Our commitment to operational excellence has resulted in a productivity savings increase of 38 per cent year-over-year, more than offsetting higher utility and labor cost inflation rates.",0
"With the start-up of the five polyolefin plants and the compounding unit now nearly completed, the Borouge 3 complex will bring our nameplate capacity to 4.5 million tonnes per year (t/y) in Ruwais.",0
Responsible Finance Responsible Finance is a set of strengthened ambitions replacing our Sustainable Transitions Financed (STF) portfolio ambition.,0
New this year is that the percentage of reported carbon emissions has increased in relation to estimated emissions.,0
"The U.S. coal has gained market share in the Pacific in the 12 years ended 2012 in places, came to a third, I believe, of the increased our coking coal deliveries into Asia over that 12-year period.",0
"Environmental, social and governance (ESG) considerations The Committee has focused on Prudential’s commitment to being a responsible business.",0
"But right now, our focus and our intensity is on fixing the U.S., and we'll address the go-forward CapEx plan as we get closer to 2018.",0
Contacts for integrity-related questions and issues Our “Infopoint Integrity” is the central contact and advice center for all employees and managers who need advice on integrity- related questions and issues.,0
"And so Europe will basically take somewhere around half of our diesel exports, and the rest of the diesel exports are going to the Caribbean and other places.",0
And we stated about as clearly as we can state it.,0
"Operation and maintenance of the Sohar desalination plant for five years, with a possible 2-year extension.",0
"As we think about reinvesting the Project K savings, we are reinvesting the savings in a number of areas in our business so the money's going to getting food that's even more on trend with changing consumer needs.",0
"The pre- production D Wide Z.E, the first of the second generation of Renault Trucks electric trucks, was made in the manufacturer’s Blainville-SurOrne plant in Normandy.",0
"Virginia — In January 2018, the Virginia Department of Environmental Quality issued a proposed rule to adopt a carbon cap-and trade program for fossil-fueled electricity generation units, including our Hopewell facility, beginning in 2020.",0
"A 15-year gas transportation agreement and a 15-year electricity supply agreement have been entered into with the Gruyere Gold Project, a 50:50 joint venture between ASX listed Gold Road Resources Ltd and the global miner Gold Fields Limited.",0
A key pillar of our strategy is to continue to adapt our business mix to position us for longer-term low interest rates whilst continuing to serve our customers’ needs through the provision of attractive unit-linked and capital-light products. •,0
"And as Doug said, we're very early on in our capital improvements, but this has certainly been a big part of the improvements we've seen year to date, and look forward to further success throughout the year.",0
"Well, I'm not going to say that right now, Rob, but I would like to think that the benefit that we're seeing now from Zero Now would grow in 2020.",0
"So I'm definitely thinking that we will be increasing, but it will be a little while before we can sustain 2 million barrels every week.",0
"The renewable component of this with our customer base is expanding quite rapidly, solar installations, and we expect other distributed generation opportunities to come up in the years ahead.",0
"With that said, I hold out the caveat that people come back and we're not able to close for environmental issues or tax issues as we go through the due diligence.",0
"More than 580 million liters of water were supplied to the population, artesian wells drilled, and a new water pipeline was built to serve the municipality of Pará de Minas.",0
It's primarily low-income housing tax credit investments that we've made over the years.,0
"And on the OpEx front, in general, it's going to be adjusted by a modest SG&A savings.",0
"Accordingly, the Group has made committed efforts to become a corporation whose actions are rated highly through its initiatives toward solving social challenges.",0
"In particular, global companies are intensifying efforts to become environment-friendly and reduce food wastage, meaning that there is signifi cant potential demand for our barrier fi lms.",0
"I think we'll be towards the highest end of that marker, towards the high end of the 10% to 15% production increase off of the midpoint of our current guidance.",0
"And frankly, as you build a relationship with a hospital, they want to feel like they have a partner that will take everyone that they need you to take given the high quality that you're creating now.",0
"I don't -- we haven't looked at the rate outcomes, but we're going to -- I mean the growth is going to continue to be at the 8%, 8.5% for rate base by '16.",0
"As a result, sales for GR businesses expanded at an average annual rate of about 9%, largely in business areas focused on energy conservation and new energy, including carbon fiber composite materials and battery separator films.",0
We're going to be very fiscally responsible as we consider those options.,0
The electric ISR plan encompasses a $106.86 million spending programme for capital investment and $10.9 million for operating and maintenance expenses for vegetation management and inspection and maintenance.,0
"Well, over a 2-year period, we I think there's going to be a benefit.",0
"Catherine, let me start first with growth, and then circle back to the paydowns.",0
"We are continuing to drive pretty strong synergies and, I think, we have commented that we've achieved nearly $50 million to date.",0
We are also increasing the use of alternative fuels in the countries that were newly added after the acquisition of Italcementi.,0
"After falling in 2016, non-OPEC production recovered (+0.8mmb/d), led by the US.",0
"And some of those, as an example, would be some of our newer producers that have joined the team, new profit center leaders that are in new roles or other senior leaders inside the organization.",0
"2019 Integrated Report 46 Our strategies for creating value Sustainability Climate change is closely tied to various economic and social issues, and we recognize that addressing climate change is an important issue over the medium to long term.",0
"So we are comp -- the contract is -- obviously, addresses the situation.",0
"(1) Emissions from direct energy consumption (fossil fuels), calculated based on the emission factors of the 2006 IPCC Guidelines for National Greenhouse Gas Inventories.",0
Our build includes millions of homes in the country’s toughest-to-reach areas as we do everything we can to connect rural communities.,0
"And we were very aggressive at complying with the law, which we knew very, very well.",0
And we're going to stay committed to that and do everything we can to ensure that our drivers are drug free when we hire them and throughout their career here at Werner.,0
"The CPV, I mean, we -- like I said, we have a product portfolio, ranges from Start-Stop all the way to a full EV capability with connectivity continuing to grow within some of the smart modules within the vehicle.",0
"And that's on the order of 40,000 to 50,000 barrels per day that are coming from the Permian to be run at those 2 refineries, and the majority of that is coming from HEP's systems as well.",0
But there is a long road ahead in terms of those discussions as we’ve limited our prior products.,0
"The Group secured agreements to provide a total of 1,217MW of capacity from two existing coal units, worth a total of £10 million for the period October 2021 to September 2022.",0
Don't forget we've got predominant expenditure on the Macon bio-mass project next year comes due.,0
Our goal remains to reduce the leverage ratio and we currently expect to achieve this reduction more through EBITDA growth in 2015 rather than through debt reductions.,0
"And I think, in the past, we had said publicly that we were targeting an efficiency ratio, over the long term, of about 60%.",0
"FY2019, with targeted first production by mid-CY2018 and progress towards ramp up to Phase I production of 250 kt in FY2020; •",0
And this year we’ll tie together the Forbes 100 Best Banks of which we’re number 15.,0
Developing leaders is a priority for us to keep up with the constant evolution of the financial market and its challenges.,0
They are the levers on which we rely to achieve our ambition of becoming the responsible energy major.”,0
"Although, we've reduced capital this year, we have done nothing to impact the critical path of K3.",0
"In Scotland I had the honour in September, together with First Minister Nicola Sturgeon, to inaugurate Vattenfall’s European Offshore Wind Development Centre (97 MW), a testing and development centre in Aberdeen Bay.",0
"492 tCO2 eq/€ million invested, were almost exclusively attributable to the electricity sector.",0
In 2019 Centrica LNG Company Limited and the Company executed an agreement to transfer the LNG Sale and Purchase Agreement with Sabine Pass Liquefaction from the Company to Centrica LNG Company Limited.,0
"The borrower takes out the mortgage, while the helper puts 10% of the purchase price into a Helpful Start Account – earning an attractive rate of interest.",0
"The majority of the assets are either unaffected by or loosely correlated with inflation, meaning that an increase in inflation will also increase the deficit.",0
The coal moving to Bowie is going to be more of a being able to broker in or move the coal to China.,0
This was celebrated by our subsidiary ScanTogo in June 2016 as part of a tree-planting campaign with representatives from the local communities and authorities.,0
"This Directive came into effect in 2005 for an initial three-year period, followed by a second period from 2008 to 2012, with progressive reduction of the emission rights allocated.",0
"In separate legislation, “complementary measures” have been mandated, including requirements related to fuel economy indicators, gear shift indicators, tire pressure monitoring systems, low rolling resistance tires, and more- efficient low-CO2 mobile air conditioning systems.",0
"But what it does is it basically gives us a stacked play within our Eagle Ford program, which we really can push on and have a lot of efficiency.",0
Their variety illustrates the heterogenous and dynamic character of the US electricity generation market.,0
"And then once the dose reduction was accomplished and they got a little bit more Phe in them, their Phe levels did start to come back down again.",0
"Well, I think that we've done a lot of cost reductions to date, and activities have been launched throughout the year to reflect the more muted demand environment.",0
"In April 2018, a 160-metre-long, 510-tonne tunnel-boring machine started to excavate a 3.3-mile (5.4-kilometre) tunnel under the River Humber to house the Feeder 9 replacement pipeline;",0
"Currently, issues related to the environmental licenses for these assets, including environmental remediation, are being negotiated with the responsible environmental agency.",0
"Following a mass balance of mercury at Alunorte in Brazil, which was concluded in 2017, Hydro decided to install four mercury condensers on the digestor lines.",0
"When solar power projects connect to the power grid, they immediately generate cash flow by selling electricity to the power grid based on the desulfurized coal benchmark electricity price.",0
"However, our performance is expected to be affected by a substantial increase in fuel costs due to replacement of nuclear power with thermal power.",0
So we feel really good about what we're doing to fund that in a fairly expense neutral kind of way.,0
We also implemented a number of cost discipline measures in the year to help maintain our profitability.,0
The Iron Ore Company of Canada (IOC) is a leading producer of premium iron ore pellets and high-grade concentrate with low levels of impurities.,0
"I think in New Jersey, as you may well already know, there's a look-see that's going on at the Energy Master Plan.",0
AISIN eco-spot tours AISIN eco-spot tours were held in August of fi scal 2016.,0
Responsible sourcing on the Company’s part also creates major gains for the communities and creates employment and business opportunities and contributes locally.,0
"We’ll continue to optimize and expand our core franchises, with a focus on energy-export infrastructure with our integrated Liquids and Gas Pipeline platforms and investment in our Gas Distribution franchise to grow its customer base.",0
Several metrics are applied to the climate- related issues to evaluate the progress of measures taken (see “Metrics and Targets” below).,0
"So actually there is more power outages, as a result and we’re seeing this really help our retail channel partners in particular, kind of clean out their inventory levels, down south.",0
Location-based emissions are reported using UK Government Greenhouse gas reporting – Conversion factors 2016.,0
We also acquired a 1 million tonne cement plant in Florida to expand our cement operations in the US.,0
"On 5 December 2019, the Federal Network Agency confirmed the framework scenario for the Network Development Plan Gas (NDP Gas) (Glossary, from p. 139) 2020 to 2030.",0
We will produce 180 million kWh of electricity per year on an area equivalent to around 225 football pitches.,0
"And our cost position in that, we'll work ourselves down the cost chain as we're able to get more efficient and bring more capacity online because we've already got the fixed cost.",0
"As always, we thank you for your interest in Granite Construction.",0
And then in the -- iTIC is an add-on feature for the G1 that does bump up the average selling price per unit up slightly.,0
"In September the results of the second round of CfD allocation were published with a total of 3.3 GW of capacity attributed by eleven projects, including three offshore wind projects.",0
"We're encouraged by the strength of the company or profitability that have $13.5 billion of proposals awaiting to be awarded, of which 75% of these are new business.",0
OPG continues to pursue innovation and technology-based improvements in its asset management and equipment maintenance strategies in order to increase reliability and further reduce costs of the hydroelectric fleet.,0
We're assuming that we're going to have PDI for the full quarter at about the levels of business that we saw in January.,0
So they did a good job considering what the environment was.,0
"So we have taken some very liberal actions at our stores we're making late last year, and we've reduced that significantly, which has helped our margin.",0
"Well, the first part of the answer, Katherine, is that we do not comment on this kind of topics.",0
"So we're very pleased with what we've seen from the next program and believe, it's going to get stronger going forward.",0
"But I think, as Chris stated, that's 3,621, we believe we can grow that slightly, okay.",0
"The use of tapioca, which is grown in Columbia, it's gluten-free, it's non-GMO, it's used in cheese bread would be an example.",0
We are continuing to work on wins and opportunities to move some of our Penn 8 coal offshore.,0
"Science for Climate “This was a great example of the 3M product innovation model,” says Strommen.",0
"Focused on our waste combustion technologies, the study included multiple visits to our cement plants in the U.S. and Mexico, as well as thorough analysis of operating data.",0
For an example of GHG emissions reduction see the Zwijndrecht site spotlight.,0
"I guess that we are in a right momentum moving from where we were to LTE Advanced today, which allows us really to unlock the benefit of our network and 5G kicking in, in H1 '19.",0
We will expand our contributions to society through our products and services and further promote our sustainability activities including payment of taxes and employment creation.,0
"Through these efforts, we strive to improve the reliability of environmental performance data (See “External Voice” below).",0
"Stampede, if you look at, most of the costs have already been committed, but we have taken advantage of the lower price and service environment and actually got some savings from Stampede.",0
They're building a sixth facility where they'll finish construction in Q4 of this year.,0
"By the end of 2020, our attributable capacity will be 4,432 MW, upon the completion and synchronization of GNPower Dinginin’s Unit 1.",0
Rosneft refinery throughput in 2016 reached a record level of 2.028mmb/d versus 1.966mmb/d in 2015.,0
"Of these, 30 companies derive more than 30 per- cent of their profits (EBIT) from the production of coal-gener- ated electricity.",0
"In addition, the precautionary principle means that increasingly stringent requirements must be taken into account regarding downstream users of chemicals.",0
"Six offshore projects with a combined capacity of 5,466 MW secured CfD deals.",0
"And although there, over the last couple of years, there hasn't been a great volatility.",0
"In addition to financial support, members of our leadership team in the US and employees in different regions serve on local United Way boards, and working committees.",0
"All those things continue a pattern that's been in place for 20 years, and that is our mix of customers are continually changing.",0
"It's not exact science, but it certainly lags the Energy market stabilization.",0
So those 2 things caused a rather large drop in the fourth quarter.,0
"But I would actually say, most of the Q3 results in the U.S. were seasonality driven.",0
"Moreover, in 2018, solid job creation continued, the rate of unemployment decreased to 15.3% and by the end of the year, the public deficit was at 2.5% of GDP, in line with the target set by the European Commission.",0
"So we're being prudent and frugal on those other things, so making sure that we're as efficient as we can and looking for opportunities to streamline our cost base.",0
"But again we were real pleased with the fact that we ran a plus 4.8% if you take out cigarettes, we were up close to 8% and we ran positive gallon traffic for the first time in many quarters.",0
"3.3 Energy Investments APA has interests in a number of complementary energy investments across Australia, including SEA Gas Pipeline, Energy Infrastructure Investments (“EII”), Ethane Pipeline Income Fund, EII2, GDI and Diamantina and Leichhardt Power Stations (collectively “DPS”).",0
"Renewable Energies Business Model (On-site/Off-site Types) In August 2019, we executed a basic self-consigned energy service agreement with Sony that leverages Japan’s first megawatt class solar power plant.",0
"To bring us up to 800, we're saying that we're buying equipment to do 2,000 megawatts -- up to 2,000 megawatts beyond the 800 and 350 megawatts, at least, of repowering.",0
"I said they'd be low medium underlying growth rates for the year, they could surprise me because of the other businesses coming back.",0
"And what that is, is when we've expensed -- when starting the new rules many, many years ago expensing stock option, RSO grants and so forth, you charge the P&L for the Black-Scholes amount.",0
"Our approach to investing in public investments, which include fixed income and public equities, is to focus on high-quality investments that can generate sustainable income and growth, which we believe results in more consistent returns and lower volatility.",0
"So our view is, right now, invest in that and keep the minimal investment that we have going on in that business to maintain the flexibility that we have, generate positive EBITDAs and cash flow in that business.",0
We do have a -- it's obviously a big portfolio of brands.,0
"In a general sense, we always strive to reduce cost, but we're really pretty close to -- pretty close to the edge right now.",0
"Environmental performance – On the Environment Agency’s latest assessment (2012/13 draft report), which covers a broad range of operational metrics, UU is an upper quartile company.",0
"And with regard to CO2 pipelines, if I understood the question correctly, like I said, clearly we are looking for new opportunities there.",0
"We're not -- again, we don't predict beyond the first quarter for our exact guidance.",0
"Details of our efforts in promoting sustainability in our marketplace, workplace, community and environment are set out in our 2016 CSR Report which will be available on the HKEX Group website together with this Annual Report.",0
"However, I also see a need to translate this busi- ness into concrete numbers or present it as a clear busi- ness model.",0
I mentioned continued focus on cost savings which will clearly be a part of this.,0
Chlor-Alkali and Vinyl The Chlor-Alkali and Vinyl business provides cost-advantaged chlorine and caustic soda supply and integration for the Polyurethanes business.,0
"In August 2013, a two-phase separation plan was approved, which included a line speed reduction in June 2014, ahead of the final closure.",0
RETIREMENT BENEFIT SCHEMES The Group has established various retirement benefit schemes for the benefit of its staff in Hong Kong and overseas.,0
"As for “aggressive expansion in growing markets ,” international markets are becoming increasingly important to Toyoda Gosei, and we are actively investing in markets around the world.",0
OPG makes contributions to the Nuclear Segregated Funds based on the approved ONTARIO POWER GENERATION 155 contributions to the Ontario NFWA Trust (NFWA Trust) established by OPG pursuant to the NFWA.,0
"In this Project, KEGCO will build and operate a gas-fired combined cycle power plant in southern Thailand, and sell electricity generated by the plant to the Electricity Generating Authority of Thailand.",0
CARB has now spent over $100 million trying to develop regulations in 5 years.,0
"And it's really on the liability side and it's really related to how we're managing our wholesale deposits, not necessarily core deposits with customers.",0
"Strategically, obviously, it moves us in the direction where we want to be, which is more higher technology focused and reduces our conventional footprint.",0
"But we are looking at both getting to free cash flow neutral and maintaining our debt leverage, both of which we believe are important for the going-forward plans that we have.",0
— Broad Applications from Fuel Cell Components to Interior Components Toyota Motor Corporation’s MIRAI is the world’s first mass- produced fuel cell vehicle incorporating next-generation eco- car features.,0
"Specifically, by developing floors and ceil- ings designed to be dismantled and relocated, we can accommodate the need for relocation (restore & rebuild system) of temporary structures.",0
All guests are requested to participate in the project by contributing to a conservation fund.,0
"They wanted to have renewable and green power there, and they partnered with us.",0
"RUSAL pays special attention to establishing a constructive dialogue with state authorities and employees, business partners, the general public and expert organizations to jointly resolve health and safety issues.",0
"These relate principally to the activities of Neue Aargauer Bank and BANK-now, which are managed as part of Private Banking & Wealth Management, financing vehicles of the Group and hedging activities relating to share-based com- pensation awards.",0
"Since then, Orocobre Limited and Toyota Tsusho have coop- erated in setting up the business, constructing a plant for refining lithium drawn from the lake in 2013.",0
"This quarter we’re backfilling more than half of the 400,000 square foot move out that we talked in Q1 and we accomplished that through a long term expansion of one of our existing tenants.",0
"If you look at the management team of FivePoint, led by Emile Haddad, who we have been working -- he's been working within the company for over 20 years.",0
"Many independent energy services companies have added direct building controls capabilities, which are increasingly viewed as essential rather than optional.",0
"Hard to put a basis points contribution over time on that, but I think that's serious because that, in turn, is what sets up the project execution itself, right?",0
"With the launch of our strategy, and our People First approach, we are reinforcing our commitment to our people.",0
"On June 8, 2017, the Company concluded a Joint-Venture Agreement with TEPCO FP with the aim of integrating their fuel acceptance/storage/gas transmission businesses and the existing thermal power generation businesses, etc.,",0
"Skikda The Skikda project is a water desalination plant located in Skikda, Algeria.",0
And there were a few things that didn't work quite right and a few things that were unique to our business.,0
We have been working hard to become more efficient and to achieve sustainable cost savings.,0
Renewable energy sources in particular are expected to generate growth because their irregular electricity production will necessitate greater storage capacity.,0
Our customers leverage Tastesense™ to reduce up to 30% of sugar in their finished products without sacrificing taste.,0
"And so our focus is around -- basically around what we call fresh and natural, but it's about just fresh and natural foods.",0
"CLEAN COOK STOVES is a business model that enables our company and social entrepreneurs to reach new markets with cleaner, healthier cooking solu- tions through the production and commercialization of concrete cook stoves.",0
I mean currency had an impact on our reported SG&A as well.,0
Consumers are generally shopping around and switching for the best deals.,0
We're not generating right off the bat a great big savings at $8 or $9 per precert.,0
"A little tougher to do that these days, but we still would like to see, as early as possible, some ability to get to accretiveness, either through cost reductions or synergies that the divisions may bring to each other.",0
So our 2000 lease -- our 2017 lease expiration schedule is in fantastic shape right now.,0
"Yes, I think on the NSE side, we continue to improve our operational efficiencies.",0
And then we would also look beyond that if we continue to pay down and don't do an acquisition at some stock repurchases.,0
And then we're setting that level to make sure that we reach cash flow neutrality by 2017.,0
"So I won't comment on any other deal, not my place to say.",0
"And even -- that a session that Gina McCarthy was at and she even said that by 2030, she still expects 30% of the generation of this country to be coming from coal.",0
"As a part of rural Infrastructure development initiative, a total of 135 ponds & 64 farm ponds have been deepened and 66 streams have been widened resulting in increase of 32,52,882 cu.mt storage capacity.",0
It is therefore necessary to secure profits in any type of external climate to steadily conduct business.,0
"But we are again, seeing really positive signs from the new V8 Veggie Blends and the impact that's having on our vegetable juice.",0
"In the past three years, we have improved the nutritional profile of more than 20% of our products so we can offer the best food and beverages.",0
"And then of course we balance that with earnings as well but we do constantly look at the portfolio and when we have the opportunity to through a cash acquisition, do a Verse 1031 exchange, we definitely consider that.",0
"All right, let me start with the capital allocation and so forth.",0
The 40 kilometre main access road was completed in December and the river terminals are expected to be operational in Q1 2017.,0
"I have said in the past that our core portfolio is a low-cost, environmentally controlled portfolio.",0
The new business division christened as “Havells Enviro” has already installed a total of 3.5 MW rooftop solar system at your Company’s Faridabad Plant and Alwar Plant.,0
"In addition, gate-to-gate is relatively new, but it increases the amount of real estate that we have to sell in advertising and sponsorship deals.",0
One of these HCV areas encompasses 622 hectares in the Jequitinhonha Valley in the state of Minas Gerais near the Araçuaí River Environmental Preservation Area and the Acauã Ecological Station.,0
I think that the environment has obviously been very favorable for all of the carriers.,0
"Social review continued Fairness Our commitment is to ensure everyone working on our behalf, in an environment we control, is given equal opportunities, protected from discrimination and paid at least the Foundation Living Wage.",0
"So, again, our view is that dual fuels would be seeing the impact seen maybe 2014 beginning 2015 depends on the conversion timing and it would probably be a couple of years later before you'd see the Ashkelon project.",0
"And then finally, we're really -- we're benefiting from disciplined cost management, and part of that is just a maniacal focus on cost and the restructuring benefits.",0
Providing safe and reliable power to customers is our top priority.,0
"Since the beginning of the pandemic, Reliance has supplied over 55,000 MT of medical grade liquid oxygen across the country.",0
"But they're certainly interested in energy efficiency and we think down the road, it'll be a plus.",0
"And basically, what we're doing is getting ready for the growth that we think will start kicking off in this 3- to 5-year horizon.",0
"I mean our view is we can get better margins, obviously, than are available in the scrap environment today.",0
"The only change to that, Chip, is if energy prices would spike and go up, we're going to see benefits in terms of cost avoidance because basically, we buy no fossil fuel at Valdosta, everything's self-generated.",0
And you can see we did achieve our $25 million savings.,0
"Well, as we said in previous quarters, we have continued to evaluate and look at different things where we see if we had extraordinary value.",0
"We use derivative instruments to manage market risks related to equity market, interest rate and currency fluctuations and in replication strategies for permissible investments.",0
A Shifting Business Environment The effects of COVID-19 have exceeded all expectations and have had a substantial impact on our lifestyles and business environment alike.,0
"Smart sensors monitor temperature, humidity and CO2 concentration inside the home and activate a gateway to open or close roof windows to improve the indoor climate.",0
The project will make a significant contribution to the German and European hydrogen strategy and hence to achievement of the climate targets.,1
"Our Environmentally Preferable Purchasing Guidelines, which we have formulated to enforce “green” purchasing, apply not only to parts and raw materials but also to packaging materials.",1
"As a global leader in insuring low-carbon technologies, we provide standardized and tailor-made insurance products as part of our Sustainable Solutions (see section 03.4).",1
"Bank ventures in the municipal sector also promote more environmentally friendly services, for example by improving the energy efficiency of district heating or water treatment facilities.",1
"Between now and 2020, we will continue to protect water, especially where it is scarce, and use this vital resource in harmony with our business ecosystems and local communities.",1
Lloyd’s Register Quality Assurance Ltd has provided limited assurance for our Net Carbon Footprint assertion for each year from 2016 to 2019.,1
"The 10 MW lithium-ion ESS captures excess solar energy produced during the day and releases the energy in late afternoon and early evening, when demand is highest.",1
"ENVIRONMENTAL MANAGEMENT CNH Industrial is committed to continuously improving the environmental performance of its production processes, by adopting both conventional and enhanced technologies and by acting responsibly to mitigate their environmental impact.",1
Hydro has also started working on several initiatives to reduce direct CO2 emission in primary aluminium production.,1
"The initiatives combine investments with policy dialogue and technical assistance in a highly coordinated manner to increase economic resilience, foster integration and address common global and regional challenges such as climate change.",1
"Reduce water consumption by 1% in total (128,000 m3) Reduce chemical pollutant (PRTR) release to less than the average level of FY 2012-2014.",1
"In accordance with our sustainability strategy, we have already defined a number of indicators and targets relating to climate change.",1
"1,945 m 2 of photovoltaic panels, which produce 750 MWh a year;",1
"Greater use of renewables has the added benefit of reducing our carbon footprint, which is one of Gold Fields’ key environmental priorities.",1
Trucost announced at the beginning of 2015 that the fund was 62% less carbon-intensive than its MSCI benchmark.,1
"With the exception of coal combustion residuals (""CCR""), the wastes are not usually physically disposed of on our property, but are shipped off site for final disposal, treatment or recycling.",1
Reduce water consumption and identify opportunities to install water efficient practices;,1
The partnership is an example of how we work with our supply chain to reduce emissions.,1
"We advocate for national climate policies that advance the Paris Agreement on Climate Change to limit global temperature increases to well below 2°C, and ideally no more than 1.5°C above pre-industrial levels.",1
"Over the past two decades, we have worked to reduce the role coal generation plays in our system, retiring or converting to natural gas approximately 2,500 MW of coal-fueled generation between 2000 and 2018.",1
"Environmentally and socially responsible supply chains – Sustainability To meet these challenges, Kering has established a dedicated organization.",1
The average electricity consumption per server operated by the Transformation and Operational Efficiency Department was halved between December 2013 and December 2017 from 0.427kWh/server to 0.214kWh/server.,1
"In September 2020, BBVA, together with other financial institutions, published a joint methodology to align its credit portfolios with the objectives of the Paris Agreement on climate change.",1
"CGD S.A. In 2018, CGD set the goal of reducing its total GHG emissions (scope 1 and 2) by 43% by 2021, compared to 2015.",1
This evolution will have a significant impact on the reduction of the company’s carbon footprint.,1
"This process is a game changer for our industry, making carbon emissions-free aluminium production a genuine possibility.",1
We advocated for and supported the UK Government’s ban on new petrol and diesel cars and light vehicles from 2030.,1
